Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
6.694191000,0,0,0,0,0,0,0,0
6.694217000,0,0,0,1,0,0,0,0
6.694226000,0,0,0,0,0,0,0,0
6.694235000,0,0,0,1,0,0,0,0
6.694243000,0,0,0,0,0,0,0,0
6.694252000,0,0,0,1,0,0,0,0
6.694261000,0,0,0,0,0,0,0,0
6.694269000,0,0,0,1,0,0,0,0
6.694287000,0,0,0,0,0,0,0,0
6.694295000,0,0,0,1,0,0,0,0
6.694304000,0,0,0,0,0,0,0,0
6.694321000,0,0,0,1,0,0,0,0
6.694330000,0,0,0,0,0,0,0,0
6.694339000,0,0,0,1,0,0,0,0
6.694365000,0,0,0,0,0,0,0,0
6.694391000,0,0,0,1,0,0,0,0
6.694400000,0,0,0,0,0,0,0,0
6.694408000,0,0,0,1,0,0,0,0
6.694417000,0,0,0,0,0,0,0,0
6.694460000,0,0,0,1,0,0,0,0
6.694469000,0,0,0,0,0,0,0,0
6.694478000,0,0,0,1,0,0,0,0
6.694486000,0,0,0,0,0,0,0,0
6.694495000,0,0,0,1,0,0,0,0
6.694504000,0,0,0,0,0,0,0,0
6.694513000,0,0,0,1,0,0,0,0
6.694521000,0,0,0,0,0,0,0,0
6.694539000,0,0,0,1,0,0,0,0
6.694547000,0,0,0,0,0,0,0,0
6.694565000,0,0,0,1,0,0,0,0
6.694573000,0,0,0,0,0,0,0,0
6.694582000,0,0,0,1,0,0,0,0
6.694591000,0,0,0,0,0,0,0,0
6.694599000,0,0,0,1,0,0,0,0
6.694634000,0,0,0,0,0,0,0,0
6.694652000,0,0,0,1,0,0,0,0
6.694660000,0,0,0,0,0,0,0,0
6.694669000,0,0,0,1,0,0,0,0
6.694678000,0,0,0,0,0,0,0,0
6.694686000,0,0,0,1,0,0,0,0
6.694695000,0,0,0,0,0,0,0,0
6.694704000,0,0,0,1,0,0,0,0
6.694721000,0,0,0,0,0,0,0,0
6.694730000,0,0,0,1,0,0,0,0
6.694738000,0,0,0,0,0,0,0,0
6.694756000,0,0,0,1,0,0,0,0
6.694764000,0,0,0,0,0,0,0,0
6.694791000,0,0,0,1,0,0,0,0
6.694808000,0,0,0,0,0,0,0,0
6.694825000,0,0,0,1,0,0,0,0
6.694834000,0,0,0,0,0,0,0,0
6.694843000,0,0,0,1,0,0,0,0
6.694851000,0,0,0,0,0,0,0,0
6.694860000,0,0,0,1,0,0,0,0
6.694895000,0,0,0,0,0,0,0,0
6.694912000,0,0,0,1,0,0,0,0
6.694921000,0,0,0,0,0,0,0,0
6.694930000,0,0,0,1,0,0,0,0
6.694938000,0,0,0,0,0,0,0,0
6.694947000,0,0,0,1,0,0,0,0
6.694982000,0,0,0,0,0,0,0,0
6.694999000,0,0,0,1,0,0,0,0
6.695008000,0,0,0,0,0,0,0,0
6.695016000,0,0,0,1,0,0,0,0
6.695025000,0,0,0,0,0,0,0,0
6.695069000,0,0,0,1,0,0,0,0
6.695077000,0,0,0,0,0,0,0,0
6.695086000,0,0,0,1,0,0,0,0
6.695095000,0,0,0,0,0,0,0,0
6.695103000,0,0,0,1,0,0,0,0
6.695112000,0,0,0,0,0,0,0,0
6.695129000,0,0,0,1,0,0,0,0
6.695138000,0,0,0,0,0,0,0,0
6.695173000,0,0,0,1,0,0,0,0
6.695181000,0,0,0,0,0,0,0,0
6.695190000,0,0,0,1,0,0,0,0
6.695199000,0,0,0,0,0,0,0,0
6.695208000,0,0,0,1,0,0,0,0
6.695216000,0,0,0,0,0,0,0,0
6.695260000,0,0,0,1,0,0,0,0
6.695268000,0,0,0,0,0,0,0,0
6.695277000,0,0,0,1,0,0,0,0
6.695286000,0,0,0,0,0,0,0,0
6.695294000,0,0,0,1,0,0,0,0
6.695312000,0,0,0,0,0,0,0,0
6.695347000,0,0,0,1,0,0,0,0
6.695355000,0,0,0,0,0,0,0,0
6.695364000,0,0,0,1,0,0,0,0
6.695373000,0,0,0,0,0,0,0,0
6.695381000,0,0,0,1,0,0,0,0
6.695399000,0,0,0,0,0,0,0,0
6.695407000,0,0,0,1,0,0,0,0
6.695416000,0,0,0,0,0,0,0,0
6.695433000,0,0,0,1,0,0,0,0
6.695442000,0,0,0,0,0,0,0,0
6.695451000,0,0,0,1,0,0,0,0
6.695459000,0,0,0,0,0,0,0,0
6.695468000,0,0,0,1,0,0,0,0
6.695477000,0,0,0,0,0,0,0,0
6.695486000,0,0,0,1,0,0,0,0
6.695503000,0,0,0,0,0,0,0,0
6.695512000,0,0,0,1,0,0,0,0
6.695520000,0,0,0,0,0,0,0,0
6.695538000,0,0,0,1,0,0,0,0
6.695546000,0,0,0,0,0,0,0,0
6.695590000,0,0,0,1,0,0,0,0
6.695607000,0,0,0,0,0,0,0,0
6.695625000,0,0,0,1,0,0,0,0
6.695633000,0,0,0,0,0,0,0,0
6.695642000,0,0,0,1,0,0,0,0
